Recall,Precision,Threshold
1.0,0.0001979179036535645,2.9558074702908527e-08
1.0,0.0001979257382630037,2.9595520479043244e-08
1.0,0.00019793357349273585,2.9627461045931837e-08
1.0,0.0001979414093428345,2.9667447749237674e-08
1.0,0.00019794924581337345,2.966830873786673e-08
1.0,0.00019795708290442631,2.9685392965207404e-08
1.0,0.00019796492061606682,2.9709146316173846e-08
1.0,0.0001979727589483687,2.971018731726905e-08
1.0,0.00019798059790140566,2.9715847625994343e-08
1.0,0.00019798843747525143,2.972407836023386e-08
1.0,0.00019799627766997982,2.9741163143384107e-08
1.0,0.0001980041184856645,2.976137537585394e-08
1.0,0.00019801195992237932,2.977176704871449e-08
1.0,0.00019801980198019803,2.978992276417096e-08
1.0,0.00019802764465919441,2.979867829264494e-08
1.0,0.00019803548795944233,2.9800702895358722e-08
1.0,0.00019804333188101558,2.983391056969675e-08
1.0,0.00019805117642398795,2.985465144236207e-08
1.0,0.00019805902158843335,2.9859407578656286e-08
1.0,0.00019806686737442562,2.9877910092158636e-08
1.0,0.0001980747137820386,2.988435679456503e-08
1.0,0.00019808256081134618,2.9885826701429325e-08
1.0,0.00019809040846242225,2.9919829091872695e-08
1.0,0.00019809825673534074,2.992498617709693e-08
1.0,0.0001981061056301755,2.992567556456051e-08
1.0,0.00019811395514700056,2.9942694336863204e-08
1.0,0.00019812180528588975,2.99544481772876e-08
1.0,0.0001981296560469171,2.996275858316989e-08
1.0,0.00019813750743015652,2.998585763128573e-08
1.0,0.000198145359435682,2.999957650042305e-08
1.0,0.00019815321206356754,3.000748939496755e-08
1.0,0.00019816106531388714,3.0010160435597354e-08
1.0,0.00019816891918671476,3.0054424791971096e-08
1.0,0.00019817677368212446,3.0063388048779443e-08
1.0,0.00019818462880019026,3.006934329958815e-08
1.0,0.0001981924845409862,3.0077473345416225e-08
1.0,0.00019820034090458635,3.010929356809723e-08
1.0,0.00019820819789106476,3.0110571913645216e-08
1.0,0.00019821605550049553,3.013897200228399e-08
1.0,0.00019822391373295275,3.014178494240554e-08
1.0,0.0001982317725885105,3.01442960442036e-08
1.0,0.00019823963206724288,3.0162871947923523e-08
1.0,0.00019824749216922405,3.01758552525554e-08
1.0,0.00019825535289452815,3.018878810390313e-08
1.0,0.0001982632142432293,3.020233028003758e-08
1.0,0.0001982710762154017,3.021197287562286e-08
1.0,0.00019827893881111948,3.021464038630869e-08
1.0,0.00019828680203045685,3.022669535150252e-08
1.0,0.000198294665873488,3.023698456037792e-08
1.0,0.00019830253034028715,3.0240408386421866e-08
1.0,0.0001983103954309285,3.025133385239809e-08
1.0,0.00019831826114548627,3.0263179163560075e-08
1.0,0.00019832612748403475,3.026744492372931e-08
1.0,0.00019833399444664816,3.030578072989443e-08
1.0,0.00019834186203340076,3.030639301086844e-08
1.0,0.00019834973024436686,3.031357330012432e-08
1.0,0.00019835759907962073,3.0325998332846244e-08
1.0,0.0001983654685392367,3.032842025999359e-08
1.0,0.00019837333862328903,3.032938467899917e-08
1.0,0.0001983812093318521,3.0366612583160994e-08
1.0,0.0001983890806650002,3.038740243140736e-08
1.0,0.00019839695262280772,3.0389042821561444e-08
1.0,0.000198404825205349,3.039911143824951e-08
1.0,0.0001984126984126984,3.0401702984914566e-08
1.0,0.00019842057224493036,3.041772802255722e-08
1.0,0.00019842844670211923,3.041963374500016e-08
1.0,0.0001984363217843394,3.04205395494712e-08
1.0,0.00019844419749166534,3.045497014768303e-08
1.0,0.00019845207382417147,3.04669639263492e-08
1.0,0.0001984599507819322,3.048201798457106e-08
1.0,0.00019846782836502203,3.048929756615185e-08
1.0,0.0001984757065735154,3.05020395775232e-08
1.0,0.0001984835854074868,3.050381369289521e-08
1.0,0.0001984914648670107,3.051170990228336e-08
1.0,0.00019849934495216165,3.053054106358399e-08
1.0,0.00019850722566301413,3.0542712044450534e-08
1.0,0.00019851510699964267,3.054949148589558e-08
1.0,0.00019852298896212182,3.0567325356640654e-08
1.0,0.0001985308715505261,3.057176221319003e-08
1.0,0.0001985387547649301,3.0575681784854e-08
1.0,0.0001985466386054084,3.057951940024651e-08
1.0,0.0001985545230720356,3.05819652469986e-08
1.0,0.00019856240816488622,3.058861941067127e-08
1.0,0.00019857029388403494,3.0590652638459376e-08
1.0,0.00019857818022955639,3.0590857414364226e-08
1.0,0.00019858606720152513,3.060191493862291e-08
1.0,0.00019859395480001588,3.0613756156503605e-08
1.0,0.00019860184302510328,3.063834999591593e-08
1.0,0.00019860973187686197,3.0650201495961846e-08
1.0,0.00019861762135536665,3.065068635963666e-08
1.0,0.000198625511460692,3.06646228092493e-08
1.0,0.00019863340219291277,3.0671838149355764e-08
1.0,0.0001986412935521036,3.067653500915677e-08
1.0,0.0001986491855383393,3.067794652568841e-08
1.0,0.00019865707815169454,3.0680627449717134e-08
1.0,0.00019866497139224413,3.068435832950676e-08
1.0,0.0001986728652600628,3.068970085066271e-08
1.0,0.0001986807597552253,3.069636251996831e-08
1.0,0.00019868865487780648,3.072213323106931e-08
1.0,0.0001986965506278811,3.073011441846398e-08
1.0,0.00019870444700552397,3.075602123862538e-08
1.0,0.00019871234401080994,3.079647645558095e-08
1.0,0.00019872024164381384,3.0805914947382016e-08
1.0,0.0001987281399046105,3.080909419233579e-08
1.0,0.00019873603879327477,3.08104433073963e-08
1.0,0.00019874393830988154,3.0818038026655396e-08
1.0,0.00019875183845450572,3.087661601050876e-08
1.0,0.00019875973922722215,3.090803460267586e-08
1.0,0.00019876764062810574,3.091781457964257e-08
1.0,0.00019877554265723145,3.092595028077546e-08
1.0,0.0001987834453146742,3.097407402508564e-08
1.0,0.0001987913486005089,3.098080929682283e-08
1.0,0.00019879925251481054,3.09911239971335e-08
1.0,0.00019880715705765408,3.102325054942808e-08
1.0,0.00019881506222911447,3.105638077178644e-08
1.0,0.00019882296802926675,3.1057000825274694e-08
1.0,0.00019883087445818587,3.1089978482392386e-08
1.0,0.00019883878151594688,3.109446812119452e-08
1.0,0.00019884668920262477,3.110418263091e-08
1.0,0.00019885459751829463,3.11139960398199e-08
1.0,0.00019886250646303146,3.11204747165576e-08
1.0,0.00019887041603691035,3.112239738965592e-08
1.0,0.00019887832624000635,3.113072012061661e-08
1.0,0.0001988862370723946,3.113833696571882e-08
1.0,0.00019889414853415012,3.114473678015846e-08
1.0,0.00019890206062534807,3.116112482249953e-08
1.0,0.00019890997334606357,3.11632710929036e-08
1.0,0.00019891788669637174,3.117110527543693e-08
1.0,0.00019892580067634773,3.119473238204715e-08
1.0,0.0001989337152860667,3.1204397576142186e-08
1.0,0.0001989416305256038,3.120980639755396e-08
1.0,0.00019894954639503422,3.122966655331094e-08
1.0,0.00019895746289443316,3.123453917550484e-08
1.0,0.00019896538002387584,3.125451936482448e-08
1.0,0.00019897329778343747,3.1259388706735016e-08
1.0,0.00019898121617319326,3.1312097709814e-08
1.0,0.00019898913519321844,3.1325687964545615e-08
1.0,0.00019899705484358832,3.132611530362567e-08
1.0,0.0001990049751243781,3.134813232960899e-08
1.0,0.0001990128960356631,3.1359650229891695e-08
1.0,0.0001990208175775186,3.137599472098584e-08
1.0,0.0001990287397500199,3.139198454226831e-08
1.0,0.00019903666255324231,3.142730998233553e-08
1.0,0.00019904458598726116,3.142763154340401e-08
1.0,0.00019905251005215176,3.1430789045602316e-08
1.0,0.0001990604347479895,3.1440338642622586e-08
1.0,0.0001990683600748497,3.145322746121262e-08
1.0,0.00019907628603280778,3.145502402096377e-08
1.0,0.00019908421262193908,3.1488787956788346e-08
1.0,0.00019909213984231904,3.149529347297062e-08
1.0,0.000199100067694023,3.1508957083922526e-08
1.0,0.00019910799617712648,3.153176986096005e-08
1.0,0.00019911592529170484,3.156392712178953e-08
1.0,0.00019912385503783353,3.158072541434011e-08
1.0,0.00019913178541558802,3.1584767025206393e-08
1.0,0.0001991397164250438,3.158502326824328e-08
1.0,0.00019914764806627634,3.160304302689611e-08
1.0,0.0001991555803393611,3.160388988391485e-08
1.0,0.00019916351324437363,3.163318601258292e-08
1.0,0.0001991714467813894,3.163390684254988e-08
1.0,0.000199179380950484,3.1641730714907216e-08
1.0,0.00019918731575173292,3.164428810849417e-08
1.0,0.00019919525118521176,3.164903161144955e-08
1.0,0.00019920318725099602,3.165168106413231e-08
1.0,0.00019921112394916132,3.166673566944095e-08
1.0,0.00019921906127978324,3.166689030219227e-08
1.0,0.0001992269992429374,3.1668653568140437e-08
1.0,0.0001992349378386994,3.169510156697745e-08
1.0,0.00019924287706714485,3.170799223368188e-08
1.0,0.0001992508169283494,3.172973619363482e-08
1.0,0.0001992587574223887,3.173125946287711e-08
1.0,0.00019926669854933844,3.178042170377149e-08
1.0,0.00019927464030927423,3.1805177104945204e-08
1.0,0.00019928258270227183,3.1833779623979074e-08
1.0,0.00019929052572840688,3.184333340407051e-08
1.0,0.0001992984693877551,3.184414706709064e-08
1.0,0.00019930641368039225,3.186843590638723e-08
1.0,0.000199314358606394,3.18701235606777e-08
1.0,0.00019932230416583617,3.187625334263539e-08
1.0,0.00019933025035879446,3.1897436697714834e-08
1.0,0.00019933819718534465,3.1912247322689884e-08
1.0,0.00019934614464556255,3.192775012548291e-08
1.0,0.00019935409273952394,3.1932103321011856e-08
1.0,0.00019936204146730463,3.1951703982321746e-08
1.0,0.00019936999082898044,3.195839284888924e-08
1.0,0.00019937794082462717,3.2001946285930695e-08
1.0,0.00019938589145432068,3.200435141604291e-08
1.0,0.00019939384271813686,3.202934913561598e-08
1.0,0.00019940179461615153,3.2037921863078766e-08
1.0,0.0001994097471484406,3.206514178679166e-08
1.0,0.00019941770031507998,3.209070600768468e-08
1.0,0.0001994256541161455,3.2101375643278994e-08
1.0,0.00019943360855171314,3.2124364711574195e-08
1.0,0.00019944156362185878,3.21408076201593e-08
1.0,0.00019944951932665843,3.215324739280867e-08
1.0,0.00019945747566618797,3.215555670568473e-08
1.0,0.00019946543264052338,3.2172435294554564e-08
1.0,0.00019947339024974068,3.2204107546482225e-08
1.0,0.00019948134849391582,3.220467998160714e-08
1.0,0.0001994893073731248,3.2206775359189195e-08
1.0,0.00019949726688744365,3.2207175571314066e-08
1.0,0.00019950522703694837,3.222109068909568e-08
1.0,0.000199513187821715,3.2230045833666816e-08
1.0,0.00019952114924181964,3.224209209343589e-08
1.0,0.00019952911129733828,3.224914891789031e-08
1.0,0.00019953707398834704,3.226926160015596e-08
1.0,0.000199545037314922,3.228090297613714e-08
1.0,0.00019955300127713922,3.2289093910751e-08
1.0,0.00019956096587507485,3.230231930548043e-08
1.0,0.00019956893110880498,3.2328176798397235e-08
1.0,0.00019957689697840578,3.233079897564351e-08
1.0,0.00019958486348395339,3.233340656269563e-08
1.0,0.00019959283062552394,3.235092498739369e-08
1.0,0.0001996007984031936,3.23540719641037e-08
1.0,0.0001996087668170386,3.23596550554084e-08
1.0,0.0001996167358671351,3.236008797563593e-08
1.0,0.00019962470555355931,3.240245467792182e-08
1.0,0.00019963267587638745,3.2402636752820734e-08
1.0,0.00019964064683569574,3.2408468946694875e-08
1.0,0.00019964861843156046,3.2413391616024156e-08
1.0,0.00019965659066405783,3.2436563938836414e-08
1.0,0.0001996645635332641,3.2444012860326044e-08
1.0,0.00019967253703925562,3.244562191312332e-08
1.0,0.00019968051118210862,3.247560670262253e-08
1.0,0.00019968848596189944,3.248796245442772e-08
1.0,0.00019969646137870436,3.249091733960195e-08
1.0,0.00019970443743259976,3.251429924802396e-08
1.0,0.00019971241412366193,3.252829661370059e-08
1.0,0.00019972039145196724,3.25285174214924e-08
1.0,0.00019972836941759207,3.256771437611957e-08
1.0,0.0001997363480206128,3.2572265561223335e-08
1.0,0.0001997443272611058,3.25801280714916e-08
1.0,0.00019975230713914746,3.258180702866433e-08
1.0,0.00019976028765481422,3.258674899034291e-08
1.0,0.00019976826880818252,3.258771493284448e-08
1.0,0.00019977625059932876,3.260376295392048e-08
1.0,0.0001997842330283294,3.261703552036381e-08
1.0,0.00019979221609526092,3.262945851001655e-08
1.0,0.0001998001998001998,3.267226413032309e-08
1.0,0.0001998081841432225,3.268803172387099e-08
1.0,0.00019981616912440555,3.271521484607688e-08
1.0,0.00019982415474382542,3.273347151777995e-08
1.0,0.0001998321410015587,3.2735737511679536e-08
1.0,0.00019984012789768185,3.274824789368251e-08
1.0,0.00019984811543227146,3.2772124005612795e-08
1.0,0.00019985610360540411,3.279340946567753e-08
1.0,0.00019986409241715632,3.279804855421156e-08
1.0,0.00019987208186760474,3.2840211389373905e-08
1.0,0.0001998800719568259,3.284359216357227e-08
1.0,0.00019988806268489645,3.288286532444795e-08
1.0,0.000199896054051893,3.289440794509383e-08
1.0,0.00019990404605789222,3.291524824595445e-08
1.0,0.00019991203870297068,3.299480886163113e-08
1.0,0.00019992003198720512,3.302955828158875e-08
1.0,0.00019992802591067217,3.303701169545315e-08
1.0,0.0001999360204734485,3.304600923144942e-08
1.0,0.00019994401567561082,3.308839099540246e-08
1.0,0.00019995201151723585,3.309822079779151e-08
1.0,0.0001999600079984003,3.3098610278920894e-08
1.0,0.00019996800511918092,3.3112992373099105e-08
1.0,0.00019997600287965445,3.31171612936681e-08
1.0,0.0001999840012798976,3.3126007250609415e-08
1.0,0.0001999920003199872,3.313461399381678e-08
1.0,0.0002,3.3139723842781615e-08
1.0,0.0002000080003200128,3.3143115053399506e-08
1.0,0.0002000160012801024,3.314759054284334e-08
1.0,0.00020002400288034563,3.315961669741402e-08
1.0,0.00020003200512081932,3.316072006152597e-08
1.0,0.00020004000800160032,3.317395997375298e-08
1.0,0.00020004801152276547,3.317999789584541e-08
1.0,0.00020005601568439163,3.318753831038809e-08
1.0,0.0002000640204865557,3.318860084112848e-08
1.0,0.00020007202592933456,3.320585461962495e-08
1.0,0.00020008003201280514,3.3205992191292515e-08
1.0,0.0002000880387370443,3.320716386096763e-08
1.0,0.00020009604610212903,3.322860355291131e-08
1.0,0.00020010405410813623,3.325286226335319e-08
1.0,0.0002001120627551429,3.325339192717986e-08
1.0,0.00020012007204322593,3.3255938888999714e-08
1.0,0.00020012808197246237,3.3262641565725576e-08
1.0,0.0002001360925429292,3.326446043309818e-08
1.0,0.0002001441037547034,3.326859100985051e-08
1.0,0.00020015211560786198,3.3281663203532165e-08
1.0,0.00020016012810248197,3.330462098293231e-08
1.0,0.00020016814123864046,3.330980120152463e-08
1.0,0.00020017615501641443,3.334614470184714e-08
1.0,0.00020018416943588102,3.3363688841896764e-08
1.0,0.00020019218449711723,3.336579136764393e-08
1.0,0.0002002002002002002,3.337897861286076e-08
1.0,0.000200208216545207,3.3382968428954887e-08
1.0,0.0002002162335322148,3.338561739643419e-08
1.0,0.00020022425116130065,3.338619159070003e-08
1.0,0.00020023226943254174,3.340073718842405e-08
1.0,0.00020024028834601522,3.340629111274321e-08
1.0,0.00020024830790179823,3.341218411989806e-08
1.0,0.00020025632809996796,3.343930801139412e-08
1.0,0.00020026434894060158,3.346276812312007e-08
1.0,0.00020027237042377632,3.3467972364890164e-08
1.0,0.0002002803925495694,3.346916734271869e-08
1.0,0.000200288415318058,3.349829919290503e-08
1.0,0.0002002964387293194,3.3511154837232535e-08
1.0,0.00020030446278343082,3.352426138914732e-08
1.0,0.00020031248748046953,3.353272424538455e-08
1.0,0.00020032051282051281,3.3541554891679564e-08
1.0,0.00020032853880363796,3.355263427432072e-08
1.0,0.00020033656542992227,3.3558945380097944e-08
1.0,0.00020034459269944305,3.356848151431514e-08
1.0,0.0002003526206122776,3.357370847870136e-08
1.0,0.0002003606491685033,3.3579104922831457e-08
1.0,0.00020036867836819747,3.358399790430361e-08
1.0,0.0002003767082114375,3.3627085489952806e-08
1.0,0.00020038473869830073,3.363015788262334e-08
1.0,0.00020039276982886458,3.3633849578649966e-08
1.0,0.0002004008016032064,3.3634138109217136e-08
1.0,0.00020040883402140365,3.364417453739159e-08
1.0,0.00020041686708353374,3.3731375787441364e-08
1.0,0.0002004249007896741,3.373464268635627e-08
1.0,0.00020043293513990218,3.374652001483473e-08
1.0,0.00020044097013429546,3.376675444089665e-08
1.0,0.00020044900577293137,3.376720290846344e-08
1.0,0.00020045704205588741,3.3781601326936996e-08
1.0,0.00020046507898324113,3.3800101888635686e-08
1.0,0.00020047311655506996,3.380746218952968e-08
1.0,0.00020048115477145148,3.3811850967100784e-08
1.0,0.0002004891936324632,3.385362581456885e-08
1.0,0.0002004972331381827,3.388295550420084e-08
1.0,0.0002005052732886875,3.392144032062249e-08
1.0,0.0002005133140840552,3.392611666120329e-08
1.0,0.00020052135552436334,3.3947380713688866e-08
1.0,0.00020052939760968958,3.397863781730273e-08
1.0,0.0002005374403401115,3.398199170937935e-08
1.0,0.00020054548371570673,3.4003972873814894e-08
1.0,0.00020055352773655288,3.401446161237861e-08
1.0,0.00020056157240272763,3.4050227812619646e-08
1.0,0.00020056961771430863,3.405542794068427e-08
1.0,0.00020057766367137357,3.406601293258419e-08
1.0,0.00020058571027400007,3.406803345458456e-08
1.0,0.0002005937575222659,3.4080781333731324e-08
1.0,0.00020060180541624874,3.413993109586125e-08
1.0,0.0002006098539560263,3.414242213102944e-08
1.0,0.00020061790314167637,3.415331121220723e-08
1.0,0.0002006259529732766,3.417113979311506e-08
1.0,0.00020063400345090486,3.417566102597901e-08
1.0,0.00020064205457463884,3.418165360274104e-08
1.0,0.00020065010634455637,3.419528443171748e-08
1.0,0.0002006581587607352,3.4224549834456826e-08
1.0,0.0002006662118232532,3.4232510809765267e-08
1.0,0.00020067426553218814,3.42364859561845e-08
1.0,0.0002006823198876179,3.424238244028745e-08
1.0,0.0002006903748896203,3.4242842670395105e-08
1.0,0.0002006984305382732,3.425466398273564e-08
1.0,0.00020070648683365446,3.427725439809153e-08
1.0,0.00020071454377584198,3.430187987349551e-08
1.0,0.0002007226013649137,3.430584958595452e-08
1.0,0.00020073065960094744,3.433391123862583e-08
1.0,0.0002007387184840212,3.435762245556161e-08
1.0,0.00020074677801421286,3.43664524353252e-08
1.0,0.00020075483819160042,3.4381509657295094e-08
1.0,0.0002007628990162618,3.443440660767284e-08
1.0,0.00020077096048827498,3.445247893399708e-08
1.0,0.00020077902260771794,3.4452485750781545e-08
1.0,0.0002007870853746687,3.44813127577189e-08
1.0,0.00020079514878920524,3.4492765717700444e-08
1.0,0.00020080321285140563,3.449555623429532e-08
1.0,0.00020081127756134783,3.449723712595318e-08
1.0,0.00020081934291910997,3.453162702850326e-08
1.0,0.00020082740892477004,3.454852390867229e-08
1.0,0.00020083547557840618,3.4576037682798394e-08
1.0,0.0002008435428800964,3.457907161064183e-08
1.0,0.00020085161082991886,3.457928792704279e-08
1.0,0.00020085967942795163,3.459720122278961e-08
1.0,0.00020086774867427286,3.459994996547492e-08
1.0,0.00020087581856896068,3.4605604916865505e-08
1.0,0.0002008838891120932,3.4611610791719996e-08
1.0,0.00020089196030374866,3.4613172078928306e-08
1.0,0.00020090003214400515,3.466422300262675e-08
1.0,0.0002009081046329409,3.468320342285678e-08
1.0,0.00020091617777063408,3.4685028392679496e-08
1.0,0.00020092425155716296,3.4693473076423746e-08
1.0,0.00020093232599260568,3.4704614326576837e-08
1.0,0.00020094040107704054,3.471979337933778e-08
1.0,0.00020094847681054577,3.472516359153952e-08
1.0,0.00020095655319319963,3.473014713470259e-08
1.0,0.00020096463022508038,3.4732177328527714e-08
1.0,0.00020097270790626632,3.4743403042046955e-08
1.0,0.00020098078623683575,3.474688041758003e-08
1.0,0.000200988865216867,3.4755775360751976e-08
1.0,0.00020099694484643834,3.475878118042104e-08
1.0,0.00020100502512562814,3.477684401870731e-08
1.0,0.00020101310605451475,3.4783596094634696e-08
1.0,0.00020102118763317653,3.478860800747781e-08
1.0,0.00020102926986169186,3.481929052449525e-08
1.0,0.00020103735274013912,3.4821323236374005e-08
1.0,0.0002010454362685967,3.4823042195159885e-08
1.0,0.00020105352044714304,3.4839321697330017e-08
1.0,0.00020106160527585653,3.484683425354205e-08
1.0,0.0002010696907548156,3.4847162245173924e-08
1.0,0.00020107777688409877,3.486469453717383e-08
1.0,0.00020108586366378444,3.487539998866972e-08
1.0,0.00020109395109395108,3.487815266333466e-08
1.0,0.00020110203917467724,3.4900321291927485e-08
1.0,0.00020111012790604134,3.491164214694507e-08
1.0,0.00020111821728812195,3.491242236775057e-08
1.0,0.00020112630732099757,3.4913323997044875e-08
1.0,0.00020113439800474678,3.492971279244488e-08
1.0,0.00020114248933944808,3.494447601078542e-08
1.0,0.00020115058132518003,3.495989693429101e-08
1.0,0.00020115867396202123,3.497426124380481e-08
1.0,0.0002011667672500503,3.498868810933387e-08
1.0,0.00020117486118934578,3.500291989241245e-08
1.0,0.00020118295577998632,3.5003142568238423e-08
1.0,0.00020119105102205055,3.5041495064766076e-08
1.0,0.00020119914691561706,3.50437536878965e-08
1.0,0.00020120724346076458,3.504745636504835e-08
1.0,0.00020121534065757174,3.5050177658270285e-08
1.0,0.00020122343850611718,3.5053173735307715e-08
1.0,0.00020123153700647966,3.507995427439197e-08
1.0,0.00020123963615873783,3.508164936695804e-08
1.0,0.0002012477359629704,3.508626351745543e-08
1.0,0.00020125583641925616,3.510017961628134e-08
1.0,0.0002012639375276738,3.5121429204700376e-08
1.0,0.00020127203928830206,3.513697536356462e-08
1.0,0.00020128014170121977,3.5137814613722354e-08
1.0,0.00020128824476650564,3.5151215238339746e-08
1.0,0.0002012963484842385,3.5173977720570714e-08
1.0,0.00020130445285449714,3.518325749514083e-08
1.0,0.0002013125578773604,3.518594097182797e-08
1.0,0.00020132066355290707,3.5189355150063734e-08
1.0,0.00020132876988121604,3.519034864001892e-08
1.0,0.00020133687686236612,3.5190408490270866e-08
1.0,0.0002013449844964362,3.5193961326640126e-08
1.0,0.00020135309278350514,3.52044123611232e-08
1.0,0.0002013612017236519,3.521400626918896e-08
1.0,0.0002013693113169553,3.523379440837086e-08
1.0,0.0002013774215634943,3.52663514174219e-08
1.0,0.00020138553246334782,3.527311389175492e-08
1.0,0.00020139364401659484,3.527817124943473e-08
1.0,0.00020140175622331428,3.529576071097256e-08
1.0,0.0002014098690835851,3.529657455860347e-08
1.0,0.0002014179825974863,3.52969271089837e-08
1.0,0.00020142609676509688,3.529760881348343e-08
1.0,0.00020143421158649584,3.5305552745185634e-08
1.0,0.00020144232706176222,3.5311044466078203e-08
1.0,0.000201450443190975,3.531505912386936e-08
1.0,0.0002014585599742133,3.5358249514657074e-08
1.0,0.00020146667741155613,3.536246774155321e-08
1.0,0.00020147479550308256,3.537306124901085e-08
1.0,0.00020148291424887168,3.537677883608795e-08
1.0,0.00020149103364900262,3.53891850163801e-08
1.0,0.00020149915370355444,3.539308271454108e-08
1.0,0.0002015072744126063,3.540919669765782e-08
1.0,0.00020151539577623732,3.541386709913218e-08
1.0,0.00020152351779452663,3.542442570809207e-08
1.0,0.00020153164046755341,3.54318289111501e-08
1.0,0.00020153976379539684,3.544091428729679e-08
1.0,0.00020154788777813608,3.544113656817594e-08
1.0,0.00020155601241585036,3.5452473160112905e-08
1.0,0.0002015641377086189,3.549878469622933e-08
1.0,0.00020157226365652087,3.550110869044326e-08
1.0,0.00020158039025963554,3.551222561045655e-08
1.0,0.00020158851751804217,3.552356749020053e-08
1.0,0.00020159664543182,3.552360317344206e-08
1.0,0.00020160477400104834,3.552740357335934e-08
1.0,0.00020161290322580645,3.555195413914905e-08
1.0,0.00020162103310617365,3.555363237473856e-08
1.0,0.0002016291636422292,3.556282249334248e-08
1.0,0.0002016372948340525,3.556445567551759e-08
1.0,0.00020164542668172286,3.557653106870841e-08
1.0,0.00020165355918531962,3.56005280925717e-08
1.0,0.00020166169234492215,3.5603274773584225e-08
1.0,0.00020166982616060984,3.5605233688371e-08
1.0,0.00020167796063246207,3.561359223671612e-08
1.0,0.00020168609576055828,3.561385455622613e-08
1.0,0.0002016942315449778,3.5617324916376456e-08
1.0,0.00020170236798580014,3.564580107645163e-08
1.0,0.00020171050508310473,3.5652858321389046e-08
1.0,0.000201718642836971,3.566413737664763e-08
1.0,0.0002017267812474784,3.5684828363276857e-08
1.0,0.00020173492031470649,3.572375406880904e-08
1.0,0.00020174306003873467,3.573855902962083e-08
1.0,0.00020175120041964248,3.5779287410373766e-08
1.0,0.0002017593414575095,3.578454501592246e-08
1.0,0.00020176748315241515,3.5817075027603014e-08
1.0,0.00020177562550443906,3.581844277229302e-08
1.0,0.00020178376851366075,3.583204922424995e-08
1.0,0.00020179191218015982,3.583534573123196e-08
1.0,0.00020180005650401582,3.583685354377691e-08
1.0,0.00020180820148530835,3.583749834197911e-08
1.0,0.00020181634712411706,3.584357046883976e-08
1.0,0.0002018244934205215,3.584921845428182e-08
1.0,0.00020183264037460137,3.585516314238606e-08
1.0,0.0002018407879864363,3.586586867211509e-08
1.0,0.00020184893625610592,3.5873109409321946e-08
1.0,0.00020185708518368994,3.589237633410856e-08
1.0,0.00020186523476926804,3.5892657570284336e-08
1.0,0.00020187338501291988,3.5914180642406256e-08
1.0,0.00020188153591472525,3.591600927039034e-08
1.0,0.0002018896874747638,3.5926757767744555e-08
1.0,0.0002018978396931153,3.592959859312814e-08
1.0,0.00020190599256985947,3.593056097644657e-08
1.0,0.00020191414610507612,3.5950877087825835e-08
1.0,0.000201922300298845,3.595919287300035e-08
1.0,0.00020193045515124592,3.599936443864224e-08
1.0,0.00020193861066235866,3.6013706291942055e-08
1.0,0.00020194676683226302,3.6023987564568746e-08
1.0,0.00020195492366103886,3.606818080700797e-08
1.0,0.000201963081148766,3.6114915096224596e-08
1.0,0.00020197123929552432,3.611517987315991e-08
1.0,0.00020197939810139365,3.613167456695566e-08
1.0,0.0002019875575664539,3.613808492269279e-08
1.0,0.00020199571769078495,3.614439679724775e-08
1.0,0.0002020038784744667,3.614561273222419e-08
1.0,0.0002020120399175791,3.6147837735941034e-08
1.0,0.00020202020202020202,3.615643667035433e-08
1.0,0.00020202836478241544,3.616207726523517e-08
1.0,0.00020203652820429934,3.6215216164446166e-08
1.0,0.00020204469228593365,3.6230722103684297e-08
1.0,0.00020205285702739836,3.6257523681067406e-08
1.0,0.00020206102242877348,3.625754089916468e-08
1.0,0.00020206918849013903,3.627204166171611e-08
1.0,0.000202077355211575,3.627819491954752e-08
1.0,0.0002020855225931614,3.6290546786743145e-08
1.0,0.00020209369063497838,3.629929123047641e-08
1.0,0.0002021018593371059,3.631389980056024e-08
1.0,0.00020211002869962409,3.634388960908493e-08
1.0,0.00020211819872261298,3.636802794249998e-08
1.0,0.00020212636940615273,3.6384021528488704e-08
1.0,0.00020213454075032342,3.638606804863576e-08
1.0,0.00020214271275520516,3.6430128310404267e-08
1.0,0.00020215088542087814,3.644951233469736e-08
1.0,0.00020215905874742247,3.645991134618128e-08
1.0,0.00020216723273491834,3.64672151457717e-08
1.0,0.00020217540738344587,3.646751310844928e-08
1.0,0.0002021835826930853,3.6480545377061684e-08
1.0,0.00020219175866391685,3.648451207355386e-08
1.0,0.0002021999352960207,3.648517539848443e-08
1.0,0.0002022081125894771,3.649915317477731e-08
1.0,0.00020221629054436625,3.6502749318180524e-08
1.0,0.00020222446916076846,3.65072851659569e-08
1.0,0.00020223264843876394,3.651256143024626e-08
1.0,0.00020224082837843303,3.6526510257415744e-08
1.0,0.000202249008979856,3.6528701065979026e-08
1.0,0.00020225719024311313,3.6563220211872896e-08
1.0,0.0002022653721682848,3.656555658745376e-08
1.0,0.00020227355475545126,3.656709878614055e-08
1.0,0.00020228173800469293,3.6567694267428096e-08
1.0,0.00020228992191609013,3.659345774884221e-08
1.0,0.00020229810648972327,3.659720954265131e-08
1.0,0.00020230629172567267,3.6616028703488395e-08
1.0,0.00020231447762401877,3.66320010502024e-08
1.0,0.00020232266418484198,3.663371794624457e-08
1.0,0.00020233085140822273,3.665383196439241e-08
1.0,0.00020233903929424142,3.6658679235704624e-08
